vehicle_id,bus_stop_id,time_of_arrival,time_of_req,direction
7275_490009545S_2020-06-05_outbound_1,490009545S,2020-06-05 18:14:18,2020-06-05 18:07:36.805,outbound
7336_490006929D_2020-06-05_inbound_1,490006929D,2020-06-05 18:03:44,2020-06-05 18:03:50.664,inbound
5798_490007626B_2020-06-05_inbound_0,490007626B,2020-06-05 18:09:12,2020-06-05 18:07:45.842,inbound
7277_490009545N_2020-06-05_inbound_1,490009545N,2020-06-05 18:07:50,2020-06-05 18:03:54.078,inbound
6890_490008277W_2020-06-05_outbound_1,490008277W,2020-06-05 18:08:55,2020-06-05 18:07:49.414,outbound
6895_490006025N_2020-06-05_outbound_1,490006025N,2020-06-05 18:05:01,2020-06-05 18:03:57.156,outbound
6894_490014483E_2020-06-05_outbound_1,490014483E,2020-06-05 18:04:09,2020-06-05 18:04:00.554,outbound
6888_490011823S_2020-06-05_inbound_1,490011823S,2020-06-05 18:10:52,2020-06-05 18:08:02.352,inbound
6888_490013517S_2020-06-05_inbound_0,490013517S,2020-06-05 18:04:28,2020-06-05 18:04:06.117,inbound
7277_490000038J_2020-06-05_inbound_1,490000038J,2020-06-05 18:11:37,2020-06-05 18:07:18.828,inbound
7335_490007774N_2020-06-05_inbound_1,490007774N,2020-06-05 18:14:37,2020-06-05 18:07:21.469,inbound
6896_490010160E1_2020-06-05_outbound_1,490010160E1,2020-06-05 18:09:37,2020-06-05 18:07:23.649,outbound
6896_490012569E_2020-06-05_outbound_1,490012569E,2020-06-05 18:08:49,2020-06-05 18:07:30.618,outbound
6890_490007535S_2020-06-05_outbound_1,490007535S,2020-06-05 18:10:27,2020-06-05 18:07:34.095,outbound
6894_490013550E_2020-06-05_outbound_1,490013550E,2020-06-05 18:10:14,2020-06-05 18:07:38.164,outbound
6895_490006614S_2020-06-05_outbound_1,490006614S,2020-06-05 18:12:24,2020-06-05 18:07:40.045,outbound
6895_490000146B_2020-06-05_outbound_1,490000146B,2020-06-05 18:10:48,2020-06-05 18:07:44.274,outbound
6890_490006025N_2020-06-05_outbound_1,490006025N,2020-06-05 18:13:20,2020-06-05 18:03:57.156,outbound
6895_490015151H_2020-06-05_outbound_1,490015151H,2020-06-05 18:09:48,2020-06-05 18:07:54.686,outbound
7275_490014483E_2020-06-05_outbound_1,490014483E,2020-06-05 18:09:11,2020-06-05 18:08:03.461,outbound
5798_490009644E_2020-06-05_inbound_0,490009644E,2020-06-05 18:10:36,2020-06-05 18:08:01.274,inbound
6504_490006345E_2020-06-05_outbound_1,490006345E,2020-06-05 18:05:50,2020-06-05 18:04:04.843,outbound
5494_490013517S_2020-06-05_inbound_1,490013517S,2020-06-05 18:14:29,2020-06-05 18:08:05.846,inbound
5798_490005945G_2020-06-05_inbound_0,490005945G,2020-06-05 18:15:19,2020-06-05 18:07:17.892,inbound
6504_490002061N_2020-06-05_outbound_1,490002061N,2020-06-05 18:07:41,2020-06-05 18:07:22.774,outbound
6890_490012255S_2020-06-05_outbound_1,490012255S,2020-06-05 18:11:10,2020-06-05 18:07:35.451,outbound
6895_490012633S_2020-06-05_outbound_1,490012633S,2020-06-05 18:07:48,2020-06-05 18:07:41.461,outbound
7277_490008757N_2020-06-05_inbound_1,490008757N,2020-06-05 18:04:56,2020-06-05 18:03:56.266,inbound
5798_490010160E1_2020-06-05_inbound_0,490010160E1,2020-06-05 18:11:56,2020-06-05 18:07:56.815,inbound
6504_490007774N_2020-06-05_outbound_1,490007774N,2020-06-05 18:04:39,2020-06-05 18:04:01.808,outbound
6894_490006345E_2020-06-05_outbound_1,490006345E,2020-06-05 18:10:57,2020-06-05 18:08:04.078,outbound
6888_490G000925_2020-06-05_inbound_0,490G000925,2020-06-05 18:04:03,2020-06-05 18:04:07.476,inbound
6896_490009644G_2020-06-05_outbound_1,490009644G,2020-06-05 18:12:48,2020-06-05 18:07:20.56,outbound
6894_490002061N_2020-06-05_outbound_1,490002061N,2020-06-05 18:13:59,2020-06-05 18:07:22.774,outbound
6895_490011031S_2020-06-05_outbound_1,490011031S,2020-06-05 18:14:35,2020-06-05 18:07:37.236,outbound
6890_490012633S_2020-06-05_outbound_1,490012633S,2020-06-05 18:16:05,2020-06-05 18:03:49.82,outbound
7335_490008757N_2020-06-05_inbound_1,490008757N,2020-06-05 18:15:56,2020-06-05 18:03:56.266,inbound
7275_490006345E_2020-06-05_outbound_1,490006345E,2020-06-05 18:20:27,2020-06-05 18:20:22.958,outbound
6892_490009644G_2020-06-05_outbound_1,490009644G,2020-06-05 18:19:29,2020-06-05 18:19:40.32,outbound
5494_490012633S_2020-06-05_inbound_1,490012633S,2020-06-05 18:16:17,2020-06-05 18:07:50.055,inbound
6895_490004584N_2020-06-05_outbound_1,490004584N,2020-06-05 18:17:08,2020-06-05 18:07:53.279,outbound
7275_490007774N_2020-06-05_outbound_1,490007774N,2020-06-05 18:19:20,2020-06-05 18:04:01.808,outbound
6890_490013517S_2020-06-05_outbound_1,490013517S,2020-06-05 18:17:14,2020-06-05 18:04:03.969,outbound
7277_490013846N_2020-06-05_inbound_1,490013846N,2020-06-05 18:21:14,2020-06-05 18:20:25.052,inbound
6892_490007626B_2020-06-05_outbound_1,490007626B,2020-06-05 18:21:30,2020-06-05 18:19:44.975,outbound
7275_490006092S_2020-06-05_outbound_1,490006092S,2020-06-05 18:16:43,2020-06-05 18:07:31.04,outbound
6895_490002083A_2020-06-05_outbound_1,490002083A,2020-06-05 18:19:56,2020-06-05 18:07:32.345,outbound
5494_490006025N_2020-06-05_inbound_1,490006025N,2020-06-05 18:18:28,2020-06-05 18:07:34.562,inbound
6892_490005945K_2020-06-05_outbound_1,490005945K,2020-06-05 18:18:03,2020-06-05 18:07:35.904,outbound
7277_490012881S_2020-06-05_inbound_1,490012881S,2020-06-05 18:20:29,2020-06-05 18:20:00.801,inbound
7275_490012181N_2020-06-05_outbound_1,490012181N,2020-06-05 18:15:54,2020-06-05 18:07:55.399,outbound
6896_490014374N_2020-06-05_outbound_1,490014374N,2020-06-05 18:20:46,2020-06-05 18:20:17.692,outbound
6888_490012462N_2020-06-05_inbound_1,490012462N,2020-06-05 18:16:43,2020-06-05 18:07:41.914,inbound
7275_490008757S_2020-06-05_outbound_1,490008757S,2020-06-05 18:18:30,2020-06-05 18:03:52.39,outbound
5494_490010068N_2020-06-05_inbound_1,490010068N,2020-06-05 18:20:42,2020-06-05 18:04:03.108,inbound
5494_490010554S2_2020-06-05_inbound_1,490010554S2,2020-06-05 18:16:59,2020-06-05 18:08:08.233,inbound
5494_490009645W_2020-06-05_inbound_1,490009645W,2020-06-05 18:21:30,2020-06-05 18:19:38.41,inbound
6890_490003352S_2020-06-05_outbound_1,490003352S,2020-06-05 18:16:35,2020-06-05 18:07:21.008,outbound
6895_490009159S_2020-06-05_outbound_1,490009159S,2020-06-05 18:15:49,2020-06-05 18:07:22.352,outbound
5494_490008277W_2020-06-05_inbound_1,490008277W,2020-06-05 18:19:43,2020-06-05 18:19:43.757,inbound
6504_490008507N2_2020-06-05_inbound_1,490008507N2,2020-06-05 18:21:00,2020-06-05 18:07:33.642,inbound
7335_490005323N_2020-06-05_inbound_1,490005323N,2020-06-05 18:19:35,2020-06-05 18:07:36.352,inbound
7277_490011031S_2020-06-05_inbound_1,490011031S,2020-06-05 18:19:49,2020-06-05 18:19:57.397,inbound
6896_490009645W_2020-06-05_outbound_1,490009645W,2020-06-05 18:18:05,2020-06-05 18:07:31.47,outbound
7277_490004584N_2020-06-05_inbound_1,490004584N,2020-06-05 18:17:21,2020-06-05 18:07:39.607,inbound
6504_490002061N_2020-06-05_inbound_1,490002061N,2020-06-05 18:21:36,2020-06-05 18:03:51.547,inbound
6892_490010161E_2020-06-05_outbound_1,490010161E,2020-06-05 18:21:06,2020-06-05 18:07:17.477,outbound
7275_490012438S_2020-06-05_outbound_1,490012438S,2020-06-05 18:18:54,2020-06-05 18:03:55.828,outbound
7335_490006092S_2020-06-05_inbound_1,490006092S,2020-06-05 18:16:36,2020-06-05 18:03:59.281,inbound
7275_490002061B_2020-06-05_outbound_1,490002061B,2020-06-05 18:21:32,2020-06-05 18:20:25.707,outbound
7335_490003602N_2020-06-05_inbound_1,490003602N,2020-06-05 18:17:55,2020-06-05 18:07:19.711,inbound
5494_490014374N_2020-06-05_inbound_1,490014374N,2020-06-05 18:21:20,2020-06-05 18:07:24.92,inbound
5798_490006929D_2020-06-05_inbound_0,490006929D,2020-06-05 18:16:47,2020-06-05 18:03:50.664,inbound
6888_490007626B_2020-06-05_inbound_1,490007626B,2020-06-05 18:16:53,2020-06-05 18:03:52.811,inbound
7335_490009545N_2020-06-05_inbound_1,490009545N,2020-06-05 18:18:37,2020-06-05 18:03:54.078,inbound
6896_490008277W_2020-06-05_outbound_1,490008277W,2020-06-05 18:20:10,2020-06-05 18:20:09.508,outbound
5494_490011823S_2020-06-05_inbound_1,490011823S,2020-06-05 18:20:03,2020-06-05 18:04:03.538,inbound
6892_490010160E1_2020-06-05_outbound_1,490010160E1,2020-06-05 18:20:22,2020-06-05 18:07:23.649,outbound
6892_490012569E_2020-06-05_outbound_1,490012569E,2020-06-05 18:19:58,2020-06-05 18:07:30.618,outbound
6892_490005945G_2020-06-05_outbound_1,490005945G,2020-06-05 18:17:00,2020-06-05 18:07:31.904,outbound
6896_490007535S_2020-06-05_outbound_1,490007535S,2020-06-05 18:21:13,2020-06-05 18:19:52.669,outbound
7275_490013550E_2020-06-05_outbound_1,490013550E,2020-06-05 18:19:45,2020-06-05 18:07:38.164,outbound
6890_490000146B_2020-06-05_outbound_1,490000146B,2020-06-05 18:20:33,2020-06-05 18:20:05.434,outbound
6890_490015151H_2020-06-05_outbound_1,490015151H,2020-06-05 18:18:13,2020-06-05 18:03:58.436,outbound
6888_490009644E_2020-06-05_inbound_1,490009644E,2020-06-05 18:21:03,2020-06-05 18:20:19.974,inbound
6890_490011653S_2020-06-05_outbound_1,490011653S,2020-06-05 18:16:23,2020-06-05 18:07:29.736,outbound
7335_490012181N_2020-06-05_inbound_1,490012181N,2020-06-05 18:17:16,2020-06-05 18:07:33.201,inbound
7275_490002061N_2020-06-05_outbound_1,490002061N,2020-06-05 18:22:09,2020-06-05 18:19:43.138,outbound
6888_490010160E1_2020-06-05_inbound_1,490010160E1,2020-06-05 18:22:26,2020-06-05 18:20:15.944,inbound
5494_490014373LC_2020-06-05_inbound_1,490014373LC,2020-06-05 18:22:27,2020-06-05 18:19:42.091,inbound
6896_490011823S_2020-06-05_outbound_1,490011823S,2020-06-05 18:22:55,2020-06-05 18:19:59.052,outbound
7275_490008507S_2020-06-05_outbound_1,490008507S,2020-06-05 18:22:39,2020-06-05 18:20:04.238,outbound
6895_490000038F_2020-06-05_outbound_1,490000038F,2020-06-05 18:22:55,2020-06-05 18:20:08.638,outbound
7335_490000038F_2020-06-05_inbound_1,490000038F,2020-06-05 18:22:57,2020-06-05 18:20:08.638,inbound
7277_490006614S_2020-06-05_inbound_1,490006614S,2020-06-05 18:22:39,2020-06-05 18:03:58.014,inbound
6888_490012569E_2020-06-05_inbound_1,490012569E,2020-06-05 18:23:18,2020-06-05 18:20:19.466,inbound
5494_490012462N_2020-06-05_inbound_1,490012462N,2020-06-05 18:22:53,2020-06-05 18:20:02.682,inbound
6888_490010161E_2020-06-05_inbound_1,490010161E,2020-06-05 18:21:48,2020-06-05 18:20:01.4,inbound
6890_490003783S_2020-06-05_outbound_1,490003783S,2020-06-05 18:22:31,2020-06-05 18:19:50.919,outbound
6895_490000038J_2020-06-05_outbound_1,490000038J,2020-06-05 18:22:14,2020-06-05 18:19:37.775,outbound
6890_490006614S_2020-06-05_outbound_1,490006614S,2020-06-05 18:22:05,2020-06-05 18:20:00.114,outbound
7335_490000038J_2020-06-05_inbound_1,490000038J,2020-06-05 18:22:13,2020-06-05 18:19:37.775,inbound
6896_490012255S_2020-06-05_outbound_1,490012255S,2020-06-05 18:21:52,2020-06-05 18:19:54.555,outbound
6890_490011031S_2020-06-05_outbound_1,490011031S,2020-06-05 18:24:48,2020-06-05 18:19:56.853,outbound
7335_490014457B_2020-06-05_inbound_1,490014457B,2020-06-05 18:24:15,2020-06-05 18:20:07.022,inbound
6890_490012881S_2020-06-05_outbound_1,490012881S,2020-06-05 18:23:33,2020-06-05 18:19:35.333,outbound
7277_490000146B_2020-06-05_inbound_1,490000146B,2020-06-05 18:23:34,2020-06-05 18:07:18.399,inbound
6504_490013550W_2020-06-05_inbound_1,490013550W,2020-06-05 18:24:37,2020-06-05 18:20:23.497,inbound
7335_490014483E_2020-06-05_inbound_1,490014483E,2020-06-05 18:23:38,2020-06-05 18:19:39.598,inbound
6895_490005323N_2020-06-05_outbound_1,490005323N,2020-06-05 18:24:51,2020-06-05 18:20:07.544,outbound
6892_490009645W_2020-06-05_outbound_1,490009645W,2020-06-05 18:24:19,2020-06-05 18:19:49.383,outbound
6504_490009924S_2020-06-05_inbound_1,490009924S,2020-06-05 18:23:30,2020-06-05 18:20:18.211,inbound
6504_490007774N_2020-06-05_inbound_1,490007774N,2020-06-05 18:24:31,2020-06-05 18:07:21.469,inbound
5494_490007626B_2020-06-05_inbound_1,490007626B,2020-06-05 18:24:36,2020-06-05 18:20:06.481,inbound
6896_490006025N_2020-06-05_outbound_1,490006025N,2020-06-05 18:24:45,2020-06-05 18:20:12.602,outbound
6895_490014483E_2020-06-05_outbound_1,490014483E,2020-06-05 18:23:57,2020-06-05 18:20:17.038,outbound
5494_490009644E_2020-06-05_inbound_2,490009644E,2020-06-05 18:26:03,2020-06-05 18:20:19.974,inbound
7335_490002083A_2020-06-05_inbound_1,490002083A,2020-06-05 18:25:15,2020-06-05 18:19:58.43,inbound
6504_490008757N_2020-06-05_inbound_1,490008757N,2020-06-05 18:25:48,2020-06-05 18:03:56.266,inbound
7277_490G000925_2020-06-05_inbound_1,490G000925,2020-06-05 18:25:10,2020-06-05 18:04:07.476,inbound
6895_490006092S_2020-06-05_outbound_1,490006092S,2020-06-05 18:26:07,2020-06-05 18:26:14.635,outbound
6890_490004584N_2020-06-05_outbound_1,490004584N,2020-06-05 18:26:24,2020-06-05 18:20:13.135,outbound
6895_490003602N_2020-06-05_outbound_1,490003602N,2020-06-05 18:26:30,2020-06-05 18:07:30.164,outbound
7277_490003352S_2020-06-05_inbound_1,490003352S,2020-06-05 18:26:19,2020-06-05 18:07:35,inbound
6504_490012438S_2020-06-05_inbound_1,490012438S,2020-06-05 18:26:24,2020-06-05 18:20:16.479,inbound
6895_490009545S_2020-06-05_outbound_1,490009545S,2020-06-05 18:25:34,2020-06-05 18:19:56.228,outbound
5494_490010161E_2020-06-05_inbound_2,490010161E,2020-06-05 18:26:13,2020-06-05 18:26:24.702,inbound
6892_490008277W_2020-06-05_outbound_1,490008277W,2020-06-05 18:25:48,2020-06-05 18:20:09.508,outbound
7277_490013517S_2020-06-05_inbound_1,490013517S,2020-06-05 18:25:39,2020-06-05 18:04:06.117,inbound
6896_490011653S_2020-06-05_outbound_1,490011653S,2020-06-05 18:27:09,2020-06-05 18:26:13.367,outbound
6504_490012181N_2020-06-05_inbound_1,490012181N,2020-06-05 18:27:30,2020-06-05 18:26:16.87,inbound
6892_490012255S_2020-06-05_outbound_1,490012255S,2020-06-05 18:27:46,2020-06-05 18:27:56.406,outbound
5494_490010160E1_2020-06-05_inbound_2,490010160E1,2020-06-05 18:26:50,2020-06-05 18:26:35.459,inbound
6896_490012633S_2020-06-05_outbound_1,490012633S,2020-06-05 18:28:07,2020-06-05 18:26:25.355,outbound
7277_490006025N_2020-06-05_inbound_1,490006025N,2020-06-05 18:28:04,2020-06-05 18:27:55.557,inbound
7277_490012633S_2020-06-05_inbound_1,490012633S,2020-06-05 18:26:35,2020-06-05 18:26:31.256,inbound
6896_490013517S_2020-06-05_outbound_1,490013517S,2020-06-05 18:28:09,2020-06-05 18:28:16.586,outbound
5798_490005945K_2020-06-05_outbound_0,490005945K,2020-06-05 18:27:55,2020-06-05 18:27:56.825,outbound
7335_490012881S_2020-06-05_inbound_1,490012881S,2020-06-05 18:27:38,2020-06-05 18:28:01.086,inbound
6895_490012181N_2020-06-05_outbound_1,490012181N,2020-06-05 18:26:52,2020-06-05 18:20:14.944,outbound
6892_490014374N_2020-06-05_outbound_1,490014374N,2020-06-05 18:26:53,2020-06-05 18:26:36.745,outbound
7335_490011878N_2020-06-05_inbound_1,490011878N,2020-06-05 18:28:02,2020-06-05 18:03:56.683,inbound
6895_490008757S_2020-06-05_outbound_1,490008757S,2020-06-05 18:27:26,2020-06-05 18:26:28.042,outbound
6896_490003352S_2020-06-05_outbound_1,490003352S,2020-06-05 18:27:45,2020-06-05 18:27:46.058,outbound
6890_490009159S_2020-06-05_outbound_1,490009159S,2020-06-05 18:27:47,2020-06-05 18:27:47.808,outbound
7335_490011031S_2020-06-05_inbound_1,490011031S,2020-06-05 18:28:04,2020-06-05 18:26:21.198,inbound
5494_490012569E_2020-06-05_inbound_2,490012569E,2020-06-05 18:27:42,2020-06-05 18:26:38.033,inbound
7335_490004584N_2020-06-05_inbound_1,490004584N,2020-06-05 18:27:13,2020-06-05 18:26:22.917,inbound
6895_490012438S_2020-06-05_outbound_1,490012438S,2020-06-05 18:27:42,2020-06-05 18:26:31.672,outbound
6504_490006092S_2020-06-05_inbound_1,490006092S,2020-06-05 18:26:50,2020-06-05 18:26:35.042,inbound
6504_490003602N_2020-06-05_inbound_1,490003602N,2020-06-05 18:28:08,2020-06-05 18:27:44.386,inbound
5798_490005945G_2020-06-05_outbound_0,490005945G,2020-06-05 18:27:46,2020-06-05 18:07:31.904,outbound
6892_490007535S_2020-06-05_outbound_1,490007535S,2020-06-05 18:27:42,2020-06-05 18:26:17.745,outbound
6895_490013550E_2020-06-05_outbound_2,490013550E,2020-06-05 18:27:51,2020-06-05 18:27:58.992,outbound
6888_490005945G_2020-06-05_inbound_1,490005945G,2020-06-05 18:27:31,2020-06-05 18:27:42.683,inbound
6892_490006614S_2020-06-05_outbound_1,490006614S,2020-06-05 18:35:41,2020-06-05 18:32:51.383,outbound
6895_490002061N_2020-06-05_inbound_2,490002061N,2020-06-05 18:41:30,2020-06-05 18:20:04.822,inbound
6892_490012438S_2020-06-05_outbound_2,490012438S,2020-06-05 18:52:06,2020-06-05 18:32:58.633,outbound
6888_490014374N_2020-06-05_outbound_1,490014374N,2020-06-05 18:50:28,2020-06-05 18:26:36.745,outbound
6895_490012881S_2020-06-05_inbound_2,490012881S,2020-06-05 18:59:34,2020-06-05 18:31:14.327,inbound
6896_490006614S_2020-06-05_outbound_1,490006614S,2020-06-05 18:31:56,2020-06-05 18:31:13.904,outbound
6896_490000146B_2020-06-05_outbound_1,490000146B,2020-06-05 18:29:54,2020-06-05 18:29:40.137,outbound
7277_490010161E_2020-06-05_outbound_2,490010161E,2020-06-05 19:01:51,2020-06-05 18:32:32.751,outbound
6896_490015151H_2020-06-05_outbound_1,490015151H,2020-06-05 18:29:13,2020-06-05 18:03:58.436,outbound
6888_490006614S_2020-06-05_outbound_1,490006614S,2020-06-05 19:01:19,2020-06-05 18:32:51.383,outbound
6890_490014483E_2020-06-05_outbound_1,490014483E,2020-06-05 18:33:45,2020-06-05 18:31:25.96,outbound
6504_490014373LC_2020-06-05_inbound_1,490014373LC,2020-06-05 18:56:29,2020-06-05 18:27:47.277,inbound
6504_490012462N_2020-06-05_inbound_1,490012462N,2020-06-05 18:56:35,2020-06-05 18:28:02.371,inbound
5494_490005945G_2020-06-05_inbound_2,490005945G,2020-06-05 18:32:15,2020-06-05 18:32:33.186,inbound
5798_490012881S_2020-06-05_outbound_0,490012881S,2020-06-05 18:52:55,2020-06-05 18:26:04.733,outbound
6890_490000038J_2020-06-05_outbound_1,490000038J,2020-06-05 18:32:09,2020-06-05 18:30:57.592,outbound
6504_490014457B_2020-06-05_inbound_1,490014457B,2020-06-05 18:34:17,2020-06-05 18:32:56.117,inbound
6892_490006345E_2020-06-05_outbound_2,490006345E,2020-06-05 18:56:14,2020-06-05 18:26:40.589,outbound
6894_490012438S_2020-06-05_inbound_1,490012438S,2020-06-05 18:35:23,2020-06-05 18:33:02.9,inbound
6895_490009545N_2020-06-05_inbound_2,490009545N,2020-06-05 18:48:27,2020-06-05 18:20:08.038,inbound
6894_490011878N_2020-06-05_inbound_2,490011878N,2020-06-05 18:46:39,2020-06-05 18:20:12.035,inbound
7335_490014374N_2020-06-05_inbound_1,490014374N,2020-06-05 18:39:45,2020-06-05 18:27:50.398,inbound
6890_490007774N_2020-06-05_inbound_2,490007774N,2020-06-05 18:54:31,2020-06-05 18:26:09.261,inbound
7277_490010160E1_2020-06-05_inbound_2,490010160E1,2020-06-05 18:39:13,2020-06-05 18:31:25.001,inbound
6888_490011653S_2020-06-05_outbound_1,490011653S,2020-06-05 18:55:54,2020-06-05 18:26:13.367,outbound
7277_490012569E_2020-06-05_inbound_2,490012569E,2020-06-05 18:40:06,2020-06-05 18:31:27.636,inbound
6895_490013550W_2020-06-05_inbound_2,490013550W,2020-06-05 18:43:39,2020-06-05 18:20:23.497,inbound
6894_490003352S_2020-06-05_inbound_2,490003352S,2020-06-05 18:55:53,2020-06-05 18:26:18.589,inbound
6892_490012881S_2020-06-05_outbound_1,490012881S,2020-06-05 18:37:45,2020-06-05 18:36:54.324,outbound
6894_490012881S_2020-06-05_inbound_2,490012881S,2020-06-05 18:50:21,2020-06-05 18:26:24.136,inbound
6894_490003602N_2020-06-05_inbound_1,490003602N,2020-06-05 18:38:21,2020-06-05 18:36:56.918,inbound
6892_490009159S_2020-06-05_outbound_1,490009159S,2020-06-05 18:40:46,2020-06-05 18:31:00.929,outbound
5798_490000038J_2020-06-05_outbound_1,490000038J,2020-06-05 18:59:10,2020-06-05 18:29:19.84,outbound
6888_490005945G_2020-06-05_outbound_1,490005945G,2020-06-05 18:37:46,2020-06-05 18:19:49.866,outbound
6504_490003352S_2020-06-05_inbound_1,490003352S,2020-06-05 18:47:02,2020-06-05 18:19:54.02,inbound
6890_490009545N_2020-06-05_inbound_2,490009545N,2020-06-05 18:58:27,2020-06-05 18:29:42.312,inbound
6892_490011031S_2020-06-05_outbound_1,490011031S,2020-06-05 18:39:24,2020-06-05 18:37:10.668,outbound
5798_490006025N_2020-06-05_outbound_0,490006025N,2020-06-05 18:42:39,2020-06-05 18:32:59.902,outbound
6504_490000038J_2020-06-05_inbound_0,490000038J,2020-06-05 18:32:39,2020-06-05 18:32:34.011,inbound
5494_490010161E_2020-06-05_outbound_2,490010161E,2020-06-05 18:52:06,2020-06-05 18:26:05.381,outbound
5798_490011653S_2020-06-05_outbound_0,490011653S,2020-06-05 18:43:27,2020-06-05 18:27:50.87,outbound
5798_490009159S_2020-06-05_outbound_1,490009159S,2020-06-05 18:56:05,2020-06-05 18:26:10.124,outbound
6892_490003602N_2020-06-05_outbound_2,490003602N,2020-06-05 18:49:48,2020-06-05 18:31:04.261,outbound
5494_490005945G_2020-06-05_outbound_2,490005945G,2020-06-05 18:47:46,2020-06-05 18:19:49.866,outbound
5798_490012255S_2020-06-05_outbound_0,490012255S,2020-06-05 18:40:45,2020-06-05 18:37:08.339,outbound
6895_490012438S_2020-06-05_inbound_2,490012438S,2020-06-05 18:45:20,2020-06-05 18:20:16.479,inbound
6888_490012255S_2020-06-05_outbound_1,490012255S,2020-06-05 18:51:32,2020-06-05 18:26:19.077,outbound
6895_490002061N_2020-06-05_outbound_2,490002061N,2020-06-05 18:29:29,2020-06-05 18:29:23.653,outbound
6895_490000146B_2020-06-05_inbound_2,490000146B,2020-06-05 19:02:25,2020-06-05 18:32:33.586,inbound
6504_490011031S_2020-06-05_inbound_1,490011031S,2020-06-05 18:39:54,2020-06-05 18:37:11.103,inbound
5798_490005323N_2020-06-05_outbound_1,490005323N,2020-06-05 19:01:22,2020-06-05 18:32:56.539,outbound
